lat	lon
-6.15885705	-36.12649317
-5.75731776	-36.50627223
-6.05312811	-36.68476460
-6.01711353	-36.59030813
-6.46835366	-37.79816008
-5.82060476	-37.40908741
-5.73507473	-36.48289768
-5.85871396	-36.40362334
-6.47320273	-36.34214448
-6.99969608	-36.83947927
-6.20002151	-37.43346940
-6.62797666	-37.73540549
-6.95950908	-36.89657918
-6.13514783	-37.41615020
-6.15827767	-37.32638913
-6.78126794	-36.31704776
-6.15634700	-36.91775312
-6.11410164	-37.17181912
-5.52693512	-36.87307466
-6.23816419	-36.08895132
-5.70809549	-37.32074380
-5.97356666	-37.65663057
-6.53402677	-37.45272391
-5.88766584	-36.66246368
-5.78851274	-37.21418734
-6.89294632	-37.02287047
-6.63278104	-36.58549065
-6.67476296	-37.42971939
-6.19766765	-36.29573206
-5.83590797	-36.81252164
-6.69157834	-36.76903774
-6.57439969	-36.35036957
-6.46110847	-36.66677433
-6.54864307	-36.17938297
-6.37330413	-36.36374368
-6.30018915	-37.69446357
-6.34521271	-37.33524902
-5.89338166	-37.53882045
-6.51098222	-37.35780356
-6.44555567	-37.61007555
-6.17494314	-36.70647445
-6.17821113	-37.58482844
-5.57243917	-37.21456814
-5.80663394	-36.81990762
-6.85147049	-37.51100370
-6.21804843	-36.40971324
-6.23957208	-37.13814576
-6.30800757	-37.05059284
-6.95923421	-37.51009862
-6.68398560	-37.57485242
-6.40157484	-36.46868999
-6.11418015	-37.06742589
-6.44993466	-37.20655978
-6.40519068	-36.44370037
-5.51175945	-36.71070406
-6.35103052	-37.08744562
-6.14418904	-37.55690660
-6.48840033	-37.52526221
-5.81809856	-36.96299681
-5.64078995	-37.13954384
-5.65247277	-37.22853981
-6.03341865	-37.40590934
-6.42648552	-36.60488417
-7.02796235	-36.58348015
-6.24235287	-36.77134443
-5.84935828	-37.59321183
-6.73776380	-37.03149443
-6.36404868	-36.39009389
-5.95758386	-36.88124441
-6.14042482	-37.72242430
-6.10770047	-36.33913123
-6.10235387	-36.35232311
-6.00751030	-36.94090254
-6.37477937	-36.85278716
-6.08326885	-36.62167775
-6.51243922	-36.65196515
-5.88877098	-36.68780308
-6.13743876	-36.21003636
-5.92089958	-36.12633509
-6.33665331	-36.72340962
-7.12654187	-36.60518839
-5.74535521	-37.24594453
-6.28764059	-37.17759675
-6.76119302	-36.89234287
-7.04049771	-36.76003840
-5.50797013	-37.02586775
-6.27158765	-36.12312563
-6.77571988	-36.28498885
-5.97768956	-37.58869444
-6.42467158	-36.30833927
-6.49576531	-36.81669556
-5.68931577	-36.78595260
-6.99038138	-36.75497918
-5.86756112	-36.72711077
-6.45383421	-37.62988469
-6.82476411	-36.68228747
-6.60969369	-37.06795630
-6.43431199	-36.12063676
-6.12750174	-36.64124646
-6.67503638	-37.70516533
-7.15791368	-36.89907556
-6.48312331	-36.56927906
-6.88418516	-36.35578724
-5.44806999	-36.99780023
-6.48950724	-36.56285584
-6.60202474	-37.12650437
-5.85778188	-37.28184358
-5.95553048	-36.64929544
-6.91248813	-36.61202619
-6.64947169	-36.97585779
-5.79107686	-37.01983002
-5.57078579	-36.85364278
-6.60774980	-37.40731753
-5.85329627	-36.81679435
-6.31314473	-37.39291647
-6.32728587	-37.37931064
-5.53865081	-36.03431873
-6.43237313	-37.10916280
-6.28570402	-36.45550618
-6.34260136	-36.75764955
-6.68077596	-37.12981463
-6.14408709	-36.69660070
-6.99103297	-37.40530463
-5.63571740	-37.04209716
-6.93596099	-37.18455562
-6.18967184	-37.50879514
-6.69566353	-37.33658011
-5.50196314	-36.63613179
-5.54843736	-36.95080747
-6.73755626	-37.40141563
-5.66583216	-36.40643519
-5.81426746	-36.52715545
-6.58471548	-37.29204245
-6.64438018	-36.73841834
-6.07509511	-36.68973183
-6.10451172	-37.72007345
-6.57460848	-36.92255087
-6.30221086	-37.68904347
-6.44838732	-36.39792024
-6.13577237	-37.30949036
-6.04090403	-37.22327501
-5.50789712	-36.38803957
-5.95112919	-36.52438717
-6.71805975	-37.41896569
-6.68997613	-37.30214108
-6.42347839	-36.67776341
-5.42941451	-36.30995919
-5.82672733	-37.18390208
-5.68820066	-37.20153235
-6.23525743	-36.93811268
-5.71082794	-36.56384912
-6.63448748	-36.56630726
-5.87671317	-36.29276095
-6.91941397	-36.86993437
-6.12877987	-36.10562043
-6.86093891	-36.65856742
-6.29120667	-36.92453058
-5.71922191	-36.29052293
-5.52074457	-36.16179038
-6.01396039	-37.27941026
-6.55730838	-36.64341703
-6.43351394	-37.32655214
-5.67745368	-37.27409062
-6.65502138	-37.62991080
-6.40968982	-36.08178717
-6.65305048	-36.40839318
-5.59644083	-36.40620266
-6.38217567	-36.88238325
-6.35427707	-36.07381050
-6.17683720	-37.67706213
-6.28811789	-36.33739145
-6.20351753	-36.61155105
-6.78195080	-37.07273878
-6.09865667	-37.73607222
-6.36675014	-36.24199222
-6.79004931	-36.30699650
-7.04403867	-36.76402943
-6.99490554	-36.55624884
-5.78149257	-37.43713575
-5.99619371	-36.80925850
-6.60699947	-37.28479238
-5.77957580	-37.21938603
-6.49696627	-36.90253176
-6.44426468	-36.90645841
-7.00379162	-36.55302880
-7.07122224	-36.85687020
-6.77552847	-36.69443033
-6.80819839	-36.64491422
-5.99723154	-37.48383507
-6.61586717	-36.08524034
-6.51557072	-36.67868242
-5.56144005	-36.43986647
-6.11978246	-37.03163021
-5.80428482	-36.30653101
-5.33437332	-36.35009018
-6.19816165	-36.75612265
-6.49623987	-37.15461477
-6.42920782	-36.05784230
-5.93624862	-37.04601062
-6.76800387	-37.23168603
-7.05650387	-37.41985095
-6.49806516	-37.28645027
-6.55957881	-37.53776327
-6.70674403	-36.16824656
-6.32693400	-37.42270715
-5.84705610	-37.51732484
-6.10520948	-36.29533646
-6.38839951	-37.19786581
-6.00782223	-36.50970019
-6.63591734	-36.31392166
-5.97397476	-37.36731987
-6.52268289	-37.00349143
-5.55990395	-37.25671949
-6.96476311	-36.84391911
-6.96476379	-36.86221306
-5.94436892	-37.20480124
-6.39550554	-36.74934602
-6.16131900	-36.60773745
-6.82591025	-37.12350935
-6.90132678	-36.96953217
-6.48148312	-37.23994680
-6.79637837	-36.97900718
-6.60801089	-36.56900095
-6.76449561	-36.17157753
-6.70520944	-36.60012474
-6.52073329	-36.17969531
-6.43078345	-36.78791973
-6.26842684	-37.40264130
-6.64756061	-37.43549682
-5.86684188	-36.08482738
-6.42992189	-37.06545194
-6.23952465	-37.78071805
-6.02195183	-37.30891005
-5.69500404	-36.39383033
-5.73359868	-36.39804248
-5.96289499	-36.53572946
-6.50801335	-36.14092260
-6.37679317	-36.42936517
-6.57541391	-36.20143211
-6.86945376	-36.53674528
-5.83729079	-37.07751984
-6.78675434	-37.30284437
-6.01161081	-37.68362681
-6.29250475	-36.14297843
-5.66531206	-36.46225458
-6.21899886	-37.26748138
-6.89799921	-36.65908346
-5.91463417	-37.30574236
-6.17444072	-36.19654225
-5.67493460	-37.29262131
-5.52956724	-36.73010200
-6.08012724	-36.92693544
-6.34557941	-37.22333636
-6.15299823	-36.23570697
-5.73908712	-36.26121100
-5.68026242	-36.93567027
-7.20579180	-36.74825008
-6.84460903	-36.77064170
-6.66488097	-36.47625149
-6.61564695	-36.64977017
-5.93078807	-36.01232044
-6.80324714	-36.41969699
-5.84548852	-36.08857680
-5.67222391	-36.64837478
-6.14502798	-36.06862511
-5.69088156	-37.32295066
-6.63670682	-37.06297701
-5.58906179	-37.02114271
-5.71136101	-36.53418263
-6.03066515	-36.94699070
-5.59124870	-36.87627400
-5.62984685	-36.59470522
-6.21840740	-36.76021110
-6.52699423	-37.39240598
-6.90467967	-37.21292368
-6.87754169	-36.86696476
-6.12495232	-36.13264394
-6.93910888	-36.30459634
-6.51268398	-36.55190517
-6.13388707	-37.60022456
-6.40965804	-37.16484219
-6.27300869	-37.49443712
-6.20274778	-36.52155985
-6.45693339	-37.47942724
-7.16160124	-37.13921675
-6.03637857	-37.37585128
-6.96794366	-36.59254697
-6.54283052	-36.66472229
-5.94066953	-36.57981187
-6.17357513	-36.62544500
-6.04837369	-37.57636345
-6.40967833	-36.90395224
-6.01635560	-36.78815844
-6.39532846	-37.60653339
-6.43970968	-36.58713801
-6.30074878	-36.46723997
-6.84352086	-36.55393178
-6.54706284	-36.56893743
-5.97220720	-37.39341459
-6.53648158	-36.92131484
-7.06458541	-36.75918219
-5.97977704	-37.33854193
-6.97443087	-36.76458510
-5.96619563	-36.17853861
-6.42241249	-37.80451831
-5.90604706	-36.22659737
-7.02016642	-36.40921215
-6.15576338	-36.16575811
-6.55491309	-36.38565192
-6.08911328	-37.49742101
-6.66482053	-37.00339126
-5.57378829	-37.29385456
-6.66870936	-37.30262310
-6.46568706	-36.34618404
-6.31404709	-37.46963805
-6.89992618	-36.92923679
-6.25058091	-36.46340255
-6.29922862	-36.74955221
-6.50299775	-37.76495948
-7.03286648	-37.00849694
-5.85521967	-36.17821498
-5.69680593	-37.03797696
-6.05496297	-36.24901830
-6.83510100	-37.46458872
-6.60777503	-36.92790201
-5.74997659	-36.58541709
-6.77578712	-36.21935364
-5.83329807	-36.68482742
-6.49378781	-36.40789033
-6.26802533	-37.47672411
-6.36686853	-37.50840756
-6.14117148	-36.03999812
-5.81426525	-37.24058609
-6.15112392	-37.66764839
-6.33912797	-37.03638207
-6.12729279	-36.67223340
-5.88239325	-36.95566634
-6.98773793	-37.03063419
-6.84868116	-37.41313469
-6.72517359	-36.85259997
-6.59329035	-37.48909024
-5.83666786	-36.20914360
-5.60786551	-37.23227438
-6.81691419	-37.58306392
-6.55586122	-37.37596525
-5.82609151	-37.25682660
-6.38948004	-36.33730063
-5.30737855	-36.29427444
-6.80782164	-36.41341908
-6.56244620	-37.05739825
-6.05484576	-36.19915778
-5.80206361	-36.10276094
-6.18069537	-37.06723898
-6.04345611	-36.20203657
-6.08466312	-36.41288443
-6.05286431	-36.92535913
-6.48998562	-36.54780301
-6.34348235	-37.77976278
-5.54613489	-36.71917443
-6.42162756	-36.94643855
-6.84156064	-36.26815423
-6.10648265	-36.17141748
-6.23607888	-37.25370946
-5.86498328	-36.76788011
-6.08450889	-36.48400708
-6.80849554	-37.33171922
-5.53529565	-36.94447624
-6.97991003	-36.64967044
-6.59590796	-36.73269704
-6.83444061	-36.74826468
-5.80108363	-36.80617671
-6.21390760	-37.39203416
-7.07469753	-36.46872131
-6.04724441	-37.02240502
-6.11355484	-36.83316600
-5.73952243	-37.46095792
-5.51687385	-37.29376583
-6.32618910	-36.56155051
-6.12706211	-36.21183145
-6.43210629	-37.04424129
-6.54013508	-37.49528633
-7.07411177	-36.62769069
-6.08556869	-36.14080542
-5.85727875	-37.26460640
-6.29510888	-36.06413960
-6.53553243	-37.10890266
-6.75036520	-37.01119950
-5.75865145	-36.70550991
-5.76760941	-36.95529551
-5.92348088	-36.49031363
-6.20507617	-36.86359595
-6.47159964	-36.17861695
-6.57559430	-36.08662391
-7.06679672	-36.63963193
-6.37090102	-37.53647825
-6.59491448	-37.13229602
-5.93074916	-36.04258379
-6.03071664	-37.29190076
-6.44905614	-36.22922956
-6.73214529	-36.45680092
-5.91833697	-36.44087255
-6.16110854	-36.39929701
-6.29927607	-37.38825658
-6.45805238	-37.69082208
-6.74742510	-37.58792065
-5.75347600	-37.52285445
-6.30904398	-36.12235796
-6.74038478	-37.64136899
-5.66809841	-37.04024718
-6.70748020	-37.59162696
-6.38626664	-36.64977080
-6.47847009	-36.35977630
-5.70045892	-36.32994575
-5.94990320	-36.44488690
-6.02988726	-36.43669436
-6.07270423	-36.54310798
-6.27988947	-37.17358627
-5.87251197	-36.52063847
-6.66686634	-37.71091223
-6.05994566	-36.85289045
-6.21702087	-37.30166636
-6.91335806	-37.46065186
-6.33735245	-36.19474999
-6.26688744	-36.04555371
-6.33525765	-36.66048141
-5.98627295	-37.40990717
-6.43526579	-36.58037599
-6.28676363	-36.62658529
-6.01509473	-37.73227957
-5.52657182	-37.05544426
-5.59108883	-37.30864992
-7.00376232	-36.46340860
-6.67180412	-36.63193615
-6.42810982	-37.55934311
-6.65071975	-37.38888491
-6.77661320	-37.54803762
-6.48846816	-36.64822798
-6.85152861	-36.28647560
-7.00316068	-36.90132660
-6.23860039	-36.22316261
-6.53603908	-37.66975614
-6.73403644	-36.91439425
-6.06329666	-36.91343370
-6.10654354	-37.32677519
-6.59768383	-37.38932834
-6.73190874	-36.31845965
-6.77466359	-36.44339369
-6.28742035	-37.79405571
-6.33135294	-36.08018956
-5.86820738	-37.40814663
-5.86073451	-37.07449705
-6.19719825	-37.00945401
-5.87938322	-36.44590857
-6.13827874	-36.64195656
-7.01311255	-36.47011271
-6.25669419	-37.44035786
-6.08896460	-37.34609629
-5.80279628	-36.80948311
-6.27774319	-37.41744580
-6.99143742	-36.79755214
-5.61171056	-36.59649169
-6.54497754	-37.13954305
-5.63177022	-37.12689872
-5.87572716	-37.50736596
-5.73468756	-36.28511276
-6.57166020	-37.17730482
-6.68782341	-37.30638478
-6.17356991	-36.64372810
-6.90353216	-36.58689927
-5.52422167	-36.66133279
-6.33198402	-37.49073068
-6.86528104	-36.40343497
-6.76040071	-36.45118084
-6.68845390	-37.25622014
-6.61298817	-37.31792353
-5.58184769	-36.53941735
-5.52296340	-36.68338862
-5.50797350	-36.55919418
-5.89758386	-36.39934326
-6.07256400	-36.47526316
-6.40376296	-37.21052168
-6.83338860	-36.33640562
-6.63054737	-36.08891232
-7.10945985	-36.83461503
-5.80151131	-37.22120624
-7.10322216	-37.06064261
-5.59326775	-37.40001140
-6.64485053	-37.22537033
-5.60690052	-37.24448820
-6.45321570	-36.49288219
-6.60610876	-36.29177602
-6.40050348	-36.69614749
-5.70869285	-37.04115806
-5.89846327	-36.37696846
-6.40350606	-37.61913671
-6.28157971	-36.07083289
-5.94254705	-36.62351353
-6.20879125	-36.41404392
-6.41358314	-36.28919218
-6.08825327	-37.40988547
-6.46129955	-36.42734988
-6.66289519	-36.99881960
-6.29708870	-37.48050949
-5.40305069	-36.40358380
-6.82826571	-36.85768728
-5.79916036	-36.87202141
-5.54692640	-37.15759903
-6.30637314	-36.43204862
-5.74016475	-36.97037932
-5.71962785	-36.47580087
-5.65838589	-36.51853765
-6.12315553	-37.25866668
-7.04262927	-37.38340622
-6.53097981	-37.65842358
-6.22248931	-37.08680202
-5.78025590	-36.22384778
-6.07529418	-36.36886998
-7.14281909	-36.65195086
-6.46673747	-36.53516283
-6.04609480	-37.75297841
-6.41751547	-36.83211797
-6.52532322	-37.48978079
-6.94765804	-36.46640401
-6.27203083	-36.90918290
-6.26460981	-37.62644542
-6.82643342	-36.73230316
-6.78243334	-36.27745352
-7.17863160	-36.67235717
-6.01894261	-37.73915524
-6.40954011	-37.42054829
-7.19094793	-37.02184956
-6.48816798	-36.50181476
-6.75624896	-36.90543199
-6.84232070	-36.43820993
-6.70367562	-37.13853350
-5.98218332	-36.93563418
-6.85695884	-36.85236811
-6.58388046	-37.76250841
-6.79183197	-36.31068467
-6.05418206	-37.03371303
-6.99880688	-36.82172791
-5.99456692	-37.34069133
-6.90046808	-36.49268846
-5.81180037	-36.53827885
-6.09600233	-37.14656795
-5.90683628	-37.26745846
-5.69279796	-36.75703065
-6.57728230	-36.38110116
-6.44278572	-36.95770436
-5.78604063	-37.00329827
-6.36222994	-37.09036356
-6.87252033	-37.30769184
-6.92162328	-36.48525272
-6.26360637	-37.51601407
-5.87315232	-36.55472411
-5.77910999	-37.59359184
-6.12908169	-36.38970663
-7.09124919	-37.09770118
-5.69468061	-36.68101095
-7.07520426	-36.47714543
-6.03311934	-37.63959871
-6.01284336	-36.45136468
-6.04261129	-36.54921663
-7.19004744	-36.91037388
-5.69024865	-37.33968888
-6.23268353	-37.28867394
-6.31881405	-37.76022869
-5.97857600	-36.35823990
-6.92861203	-36.81424442
-6.22364464	-37.03777061
-5.79376934	-36.86285989
-5.93890822	-36.69623170
-5.86399008	-37.43478991
-5.97169187	-37.60420837
-6.47194042	-37.16201118
-6.48884100	-36.04367053
-6.22695801	-36.95064906
-6.53096102	-37.02640248
-6.89711376	-36.88262003
-7.01459041	-36.52702348
-6.53920424	-36.32941826
-6.09361156	-37.14237160
-6.41960931	-36.18463073
-6.47364123	-36.49151666
-6.26989473	-36.72175231
-6.23432127	-36.07331487
-6.07630105	-36.93174834
-6.81109665	-37.25460463
-6.38641978	-37.25925700
-6.88245519	-36.84030603
-6.66065438	-37.13193650
-6.37260190	-36.33591526
-6.18191699	-37.26546174
-6.22290433	-36.36320611
-6.71312726	-37.13116562
-7.15518968	-37.08015761
-6.51330306	-36.22589029
-6.17242087	-36.84227612
-7.13264697	-36.95537425
-7.00655122	-37.24489296
-7.05545527	-37.17893751
-6.41715912	-37.25955229
-5.80348106	-36.79295104
-6.38050360	-36.44318315
-6.02628026	-37.53895637
-7.02735017	-36.37003066
-7.14359167	-36.81250403
-6.22412147	-37.56219758
-5.78138283	-36.41794489
-5.87321875	-36.93429940
-6.79173142	-36.52379353
-6.38250864	-37.32103857
-6.77928442	-36.28780240
-5.96209505	-36.24299086
-7.09481715	-37.26525237
-6.38090339	-37.57783597
-5.76330113	-37.51919189
-5.95096508	-36.68749324
-6.37591308	-37.69050291
-6.82335777	-36.85713272
-7.05961902	-36.47134235
-5.68155374	-36.60115063
-7.16594176	-36.80128524
-5.62342200	-36.27424959
-6.06678347	-37.27410123
-6.75965656	-37.31584512
-6.72576050	-36.20025741
-5.63479045	-36.47732719
-6.73517412	-37.30050077
-6.31603058	-36.17168184
-5.51848191	-37.09548101
-6.14570321	-36.99225343
-6.68614862	-37.25564780
-6.33273293	-36.89667010
-6.09158654	-37.28566650
-5.90835907	-37.06658892
-5.74985381	-37.37240349
-6.94631773	-36.81379465
-6.50757833	-36.94191767
-6.98980210	-37.37824364
-6.53743763	-37.64208168
-6.15495815	-36.05333927
-6.70876900	-37.41320596
-5.64368659	-36.39498613
-6.00439050	-36.18962564
-6.40165157	-36.60241591
-6.50253358	-36.95891717
-7.01244182	-36.33195556
-6.72288969	-37.48194480
-6.77768249	-36.98914288
-5.81852401	-36.28531606
-6.21296864	-36.54757757
-6.15310478	-36.32428119
-6.94448773	-37.24701106
-6.94462529	-37.45436441
-6.42000219	-36.85509952
-5.56244714	-37.16614220
-6.22674102	-36.30032292
-6.45779792	-37.74207730
-6.95667544	-37.54862939
-6.39712233	-37.72836076
-6.62751383	-37.35364078
-5.79438914	-37.34636161
-6.87068458	-36.31750909
-6.85141398	-37.45706620
-5.46943708	-36.89046898
-6.36196236	-36.20292999
-5.56511654	-36.72358975
-5.88546945	-37.07975622
-6.66855460	-36.95793836
-6.35587361	-36.52056853
-6.15748440	-37.37261927
-6.45919428	-37.48378185
-6.49737693	-36.47946954
-6.88289427	-36.58124965
-6.33352423	-37.76568564
-5.92173043	-36.71808631
-6.82304848	-37.54571538
-6.42446708	-37.39126562
-5.72208425	-36.38884944
-5.37795185	-36.47751911
-6.60342255	-37.06044642
-6.27521766	-36.49949034
-6.62973030	-37.04244437
-6.04545009	-36.67410424
-6.59161557	-36.99251148
-5.95667005	-37.60030238
-6.98626699	-36.51482339
-5.54855007	-36.81643762
-6.88979235	-37.40687330
-5.92440457	-37.24365096
-6.51811865	-37.56351770
-5.96728729	-37.31257460
-6.83592602	-36.56529027
-6.67403180	-36.07355032
-5.98613334	-37.03800151
-6.19143467	-37.36094715
-6.35458214	-36.41478199
-5.83857167	-37.62311807
-6.77163369	-37.48695312
-6.21244628	-37.62226363
-6.70799831	-37.25227149
-6.82212933	-36.75872389
-6.19165782	-36.98409242
-6.96625901	-37.43740715
-6.87017708	-36.51221171
-6.67702736	-37.01087009
-6.37268340	-36.75324812
-5.93003425	-36.50661138
-5.77382665	-36.62225600
-6.45392640	-36.11138910
-6.57691382	-37.24087616
-6.12654413	-37.46039367
-6.72845083	-36.69340823
-6.19692049	-37.16281959
-6.60987271	-37.21268516
-7.01946886	-37.20082167
-7.03207116	-36.81724391
-7.12694186	-36.60537009
-5.93512987	-36.24925849
-6.12261925	-36.87719558
-6.46687155	-36.09913368
-6.55520613	-36.54225056
-6.36607914	-36.47803611
-6.24054799	-36.67242371
-6.16173638	-37.30533728
-6.61666979	-36.32565202
-7.02283928	-37.16435004
-6.23669818	-36.52991449
-6.92579316	-36.89847368
-6.10295177	-36.39316524
-6.32073965	-37.41876764
-5.80495839	-36.30639618
-6.34640950	-36.08057600
-6.70215309	-37.21690789
-5.89629210	-36.36744126
-7.10307831	-36.60527378
-6.18274690	-37.49265030
-6.71775438	-37.66025895
-6.25396330	-36.89979206
-7.11969365	-36.82437420
-6.70415169	-36.26306688
-5.59579034	-37.19875836
-5.63400969	-36.75154167
-5.97121607	-36.52925229
-6.11973631	-37.04234770
-7.03337933	-36.45360664
-5.97705143	-36.29281735
-7.01895547	-36.66468862
-6.38496734	-37.63991920
-5.48390638	-37.03498571
-5.86251751	-37.56902286
-7.09279019	-36.99435522
-6.98420111	-36.47582769
-6.43529943	-36.73028410
-7.09480431	-36.55205365
-6.89014236	-36.77675746
-7.01277855	-37.43842668
-6.98346915	-37.13053813
-6.16229563	-36.26146272
-6.25943409	-36.84689324
-5.93939342	-37.51334865
-6.80557492	-37.56109464
-5.65487525	-37.44407283
-5.59297856	-36.52891830
-5.88108439	-36.71154847
-6.07959295	-36.14969634
-6.16634656	-37.54338576
-6.14501130	-37.36845264
-6.13190384	-37.23489752
-6.51114530	-37.03708423
-6.39602324	-37.01540655
-7.22066748	-36.87643985
-6.55616860	-37.38518780
-6.13035371	-37.29443744
-6.85072654	-36.84753469
-6.04586154	-36.22878882
-6.30781086	-37.07976398
-5.67581499	-36.71402419
-6.90599985	-37.52424970
-6.44444525	-37.28198687
-7.00751852	-37.17330825
-7.05739843	-36.89592191
-5.53461079	-36.79549027
-5.77422187	-37.18750916
-6.03297471	-36.62680207
-6.29509578	-37.09536759
-5.71212344	-36.41203212
-6.31574475	-37.35348472
-6.55355732	-36.09336026
-5.99186223	-36.20857495
-7.14781123	-36.90621802
-5.65112209	-36.78868508
-5.91263437	-36.70761286
-5.73896873	-37.44008370
-5.52497079	-37.04560733
-5.92539319	-37.06269860
-6.54022451	-36.54897637
-6.90272600	-37.41825612
-6.16491278	-36.31536804
-5.91067811	-37.27912754
-6.00651407	-36.96121812
-6.76001732	-36.53241218
-7.15316440	-36.69911880
-7.07504222	-36.57891575
-6.52742840	-36.31128811
-6.35606206	-37.26266210
-5.98272480	-37.50742042
-6.49251633	-36.95555527
-5.59977466	-36.66242184
-5.83921122	-37.53435764
-6.63952909	-37.31754037
-5.46284518	-37.11016154
-6.64533335	-37.55887516
-6.78429721	-37.07902700
-6.29271820	-37.21130155
-6.87691798	-36.21716800
-6.53726351	-37.22915472
-5.92658516	-37.68856373
-7.02473911	-36.79875853
-5.95570319	-37.23005136
-6.64338310	-37.16043673
-6.17990011	-37.25210265
-6.89919749	-36.29853866
-6.41304049	-36.90061316
-5.73330089	-37.48863780
-7.16521131	-36.83712121
-6.40672461	-36.62804426
-6.79539084	-37.29543904
-5.74616251	-36.69095327
-6.22706173	-36.49426345
-6.58699195	-37.42233072
-5.72331693	-36.65425124
-5.91733201	-36.56696158
-5.96354722	-37.10047997
-6.04748682	-36.70790050
-5.94316472	-36.88365354
-6.87140269	-37.32955039
-5.86859810	-36.16574009
-7.13590022	-36.94239041
-6.39166066	-37.32037860
-7.12711637	-36.62662218
-5.68129556	-36.93106656
-6.96348207	-37.20139406
-7.08511936	-36.90013833
-6.25125894	-37.70217182
-6.24420055	-37.09814875
-6.93226214	-37.06126921
-6.11555432	-36.89828767
-6.81531671	-37.11857836
-5.70195183	-36.82472877
-6.39989329	-36.27730279
-5.69285328	-36.32621680
-5.73840073	-37.22090691
-6.58024172	-37.57592192
-5.55727203	-36.30201989
-5.83569084	-36.72489874
-5.56964711	-36.45238860
-6.81361313	-37.35956023
-6.97892182	-36.58200243
-5.77543813	-36.44476010
-6.38839064	-37.22070670
-6.51720648	-36.97229064
-6.26846848	-36.71092993
-5.98943004	-37.54465084
-6.65857262	-36.56597602
-6.95218814	-37.41131860
-5.96426733	-36.08381172
-7.07122929	-36.41280093
-5.90914199	-36.27473866
-5.81361823	-36.55950855
-6.16490881	-37.29867301
-6.02148468	-36.38841542
-6.35559104	-37.75256962
-6.58482994	-36.97349164
-5.73779385	-36.70429003
-6.83288530	-36.56748276
-5.48802485	-37.12418307
-5.55004142	-36.27193809
-6.94207022	-36.44878839
-6.37329554	-37.48223112
-6.84676400	-36.30485098
-6.22434592	-36.27851939
-6.28602962	-36.37044218
-5.77393285	-36.66692672
-6.80304974	-36.57399875
-6.03473884	-36.74434150
-6.44433528	-37.45112217
-6.56071962	-37.51750389
-7.07562699	-36.67296796
-6.09423018	-36.52696428
-6.84236414	-37.63795253
-6.14184486	-37.44798958
-6.30042665	-37.25233046
-5.67614489	-36.30598012
-5.56827666	-37.36917488
-5.80472512	-36.79963044
-7.01453605	-37.26143384
-6.39888227	-37.45329968
-6.97532032	-37.28614985
-5.99450173	-36.13538658
-6.21673016	-36.20509031
-6.40770418	-37.64464440
-5.63055030	-37.19627026
-6.00321240	-37.13489401
-6.26779910	-37.09390425
-6.96470937	-36.31614545
-5.71733421	-36.63849929
-5.63553131	-37.08373404
-5.91803248	-36.28460908
-6.84507645	-37.29887122
-5.50058864	-36.87742392
-5.84571047	-36.99560820
-6.56697996	-36.80582552
-5.89241738	-36.61374055
-7.18218069	-37.08089467
-6.11135123	-36.43114679
-5.47259388	-36.95403329
-6.71515045	-37.06808704
-5.97531904	-36.28210335
-6.42323010	-36.93772319
-5.65894245	-36.97228557
-5.98339165	-36.64619267
-5.81239154	-36.29722383
-6.43471636	-37.02144589
-6.52774981	-36.75448452
-5.99574687	-37.57440483
-6.25146750	-37.19894038
-6.41148164	-36.43099603
-6.83418665	-36.41909330
-5.65132625	-36.40004459
-6.31113477	-36.94155002
-6.11676582	-37.41530950
-6.63652401	-36.06009903
-5.60835642	-37.36231550
-6.32483729	-36.80964965
-5.98994363	-37.51934617
-6.14274421	-36.45385833
-5.97985628	-37.11647913
-5.64919086	-37.15181152
-5.86628929	-37.57923279
-6.11371421	-36.05942972
-5.46488233	-37.01090435
-5.79273245	-37.38473213
-6.24586640	-37.40692885
-5.99457291	-37.34383597
-5.68093467	-36.22280573
-6.36995141	-36.59146323
-6.72273186	-36.27571961
-7.05025440	-36.63416747
-5.68085132	-36.94023271
-5.76524103	-36.79367074
-6.28700594	-37.14641484
-6.52829772	-37.12134833
-5.79904010	-36.42564187
-5.69200036	-36.55692330
-6.00068676	-36.58109461
-6.57783959	-37.27871166
-5.50821384	-37.19159205
-6.69926383	-36.46258050
-7.00298054	-36.79238427
-6.47194428	-36.71383138
-6.62932312	-36.47857839
-6.98762170	-37.13417511
-6.28854699	-37.38335837
-6.86792578	-37.59855511
-6.43363662	-36.16844358
-5.98723262	-36.49054690
-6.25423973	-36.65523509
-6.61069631	-37.75225656
-6.05600741	-37.40319024
-5.74597788	-36.90403750
-7.12997557	-36.77623914
-6.68842501	-36.87051666
-6.42508260	-36.24912340
-6.40956473	-36.75184703
-5.65673929	-37.33441687
-6.23074015	-37.71950290
-6.37141520	-37.62044577
-5.85239776	-37.56772384
-5.69199897	-36.13674375
-5.76700316	-36.31723473
-7.10009425	-37.21653033
-5.86666422	-36.40357053
-7.08087782	-36.70206675
-6.86760675	-37.33280271
-6.48562376	-36.96836298
-5.47580497	-36.62436252
-6.55401738	-37.74998783
-5.52220010	-37.30193449
-5.76950360	-37.56225965
-6.46168259	-37.23615711
-5.59566033	-36.42818581
-7.02682318	-37.11385918
-6.11983076	-36.30952916
-5.57787829	-36.76340102
-6.27470762	-36.74196191
-5.59194114	-37.23204922
-6.36938164	-37.74819785
